"","Wavelength","Class","Wavenumbers","Intensitive","Sample"
"524",1725,"Arabica",1725.364,15.13885603,"2"
"525",1729,"Arabica",1729.224,13.53891964,"2"
"526",1733,"Arabica",1733.084,12.07228778,"2"
"527",1736,"Arabica",1736.944,10.74281722,"2"
"528",1740,"Arabica",1740.804,9.803680289,"2"
"529",1744,"Arabica",1744.664,8.717828022,"2"
"530",1748,"Arabica",1748.524,7.903623756,"2"
"531",1752,"Arabica",1752.384,7.206920591,"2"
"532",1756,"Arabica",1756.244,6.794414969,"2"
"533",1760,"Arabica",1760.104,6.67008754,"2"
"534",1763,"Arabica",1763.964,6.692804608,"2"
"535",1767,"Arabica",1767.824,6.718132576,"2"
"536",1771,"Arabica",1771.684,6.739780744,"2"
"537",1775,"Arabica",1775.544,6.803307129,"2"
"538",1779,"Arabica",1779.404,6.733100711,"2"
"539",1783,"Arabica",1783.264,6.391110615,"2"
"540",1787,"Arabica",1787.124,5.826247852,"2"
"541",1790,"Arabica",1790.984,5.134847892,"2"
"542",1794,"Arabica",1794.844,4.286434116,"2"
"543",1798,"Arabica",1798.704,3.579531571,"2"
"544",1802,"Arabica",1802.564,2.989804502,"2"
"545",1806,"Arabica",1806.424,2.582228089,"2"
"546",1810,"Arabica",1810.284,2.312904297,"2"
"547",1814,"Arabica",1814.144,2.124388614,"2"
"548",1818,"Arabica",1818.004,2.003811772,"2"
"549",1821,"Arabica",1821.864,1.919437124,"2"
"550",1825,"Arabica",1825.724,1.857304084,"2"
"551",1829,"Arabica",1829.584,1.801970237,"2"
"552",1833,"Arabica",1833.444,1.76045186,"2"
"553",1837,"Arabica",1837.304,1.726788598,"2"
"554",1841,"Arabica",1841.164,1.695983994,"2"
"555",1845,"Arabica",1845.024,1.665493217,"2"
"556",1848,"Arabica",1848.884,1.642136697,"2"
"557",1852,"Arabica",1852.744,1.618473428,"2"
"558",1856,"Arabica",1856.604,1.597050601,"2"
"559",1860,"Arabica",1860.464,1.583375528,"2"
"560",1864,"Arabica",1864.324,1.565658456,"2"
"561",1868,"Arabica",1868.184,1.542885938,"2"
"562",1872,"Arabica",1872.044,1.531117423,"2"
"563",1875,"Arabica",1875.904,1.518926539,"2"
"564",1879,"Arabica",1879.764,1.505118148,"2"
"565",1883,"Arabica",1883.624,1.49313255,"2"
"566",1887,"Arabica",1887.484,1.475562953,"2"
"567",1891,"Arabica",1891.344,1.464681648,"2"
"568",1895,"Arabica",1895.204,1.456444278,"2"
"569",1899,"Arabica",1899.064,1.44208728,"2"
"570",1902,"Arabica",1902.924,1.433697715,"2"
"571",1906,"Arabica",1906.784,1.425288093,"2"
"572",1910,"Arabica",1910.644,1.418704803,"2"
"573",810,"Arabica",810.548,13.11832444,"3"
"574",814,"Arabica",814.408,13.50708386,"3"
"575",818,"Arabica",818.268,13.47349516,"3"
"576",822,"Arabica",822.128,12.87142757,"3"
"577",825,"Arabica",825.988,12.18191852,"3"
"578",829,"Arabica",829.848,11.23947971,"3"
"579",833,"Arabica",833.708,10.51567153,"3"
"580",837,"Arabica",837.568,10.46817847,"3"
"581",841,"Arabica",841.428,10.42874158,"3"
"582",845,"Arabica",845.288,10.21277075,"3"
"583",849,"Arabica",849.148,10.05833091,"3"
"584",853,"Arabica",853.008,10.0334065,"3"
"585",856,"Arabica",856.867,9.99019017,"3"
"586",860,"Arabica",860.727,9.912492846,"3"
"587",864,"Arabica",864.587,9.883683854,"3"
"588",868,"Arabica",868.447,9.773571441,"3"
"589",872,"Arabica",872.307,9.748217936,"3"
"590",876,"Arabica",876.167,9.7874758,"3"
"591",880,"Arabica",880.027,9.8243296,"3"
"592",883,"Arabica",883.887,9.899622859,"3"
"593",887,"Arabica",887.747,9.796239554,"3"
"594",891,"Arabica",891.607,9.718837765,"3"
"595",895,"Arabica",895.467,9.674373935,"3"
"596",899,"Arabica",899.327,9.466615577,"3"
"597",903,"Arabica",903.187,9.395465493,"3"
"598",907,"Arabica",907.047,9.47834889,"3"
"599",910,"Arabica",910.907,9.52436712,"3"
"600",914,"Arabica",914.767,9.450653838,"3"
"601",918,"Arabica",918.627,9.294472043,"3"
"602",922,"Arabica",922.487,9.089217208,"3"
"603",926,"Arabica",926.347,8.995671812,"3"
"604",930,"Arabica",930.207,9.039362704,"3"
"605",934,"Arabica",934.067,9.258254781,"3"
"606",937,"Arabica",937.927,9.423939166,"3"
"607",941,"Arabica",941.787,9.431040535,"3"
"608",945,"Arabica",945.647,9.573440161,"3"
"609",949,"Arabica",949.507,9.770672923,"3"
"610",953,"Arabica",953.367,10.14308698,"3"
"611",957,"Arabica",957.227,10.62018867,"3"
"612",961,"Arabica",961.087,10.93341897,"3"
"613",964,"Arabica",964.947,11.19713009,"3"
"614",968,"Arabica",968.807,11.49199459,"3"
"615",972,"Arabica",972.667,12.00295211,"3"
"616",976,"Arabica",976.527,12.60085379,"3"
"617",980,"Arabica",980.387,12.87254435,"3"
"618",984,"Arabica",984.247,12.88439702,"3"
"619",988,"Arabica",988.107,13.14065155,"3"
"620",991,"Arabica",991.967,13.53234075,"3"
"621",995,"Arabica",995.827,13.69514935,"3"
"622",999,"Arabica",999.687,13.93077611,"3"
"623",1003,"Arabica",1003.547,14.20347831,"3"
"624",1007,"Arabica",1007.407,14.86181977,"3"
"625",1011,"Arabica",1011.267,15.68304371,"3"
"626",1015,"Arabica",1015.127,16.24022974,"3"
"627",1018,"Arabica",1018.987,16.63276576,"3"
"628",1022,"Arabica",1022.847,17.41799978,"3"
"629",1026,"Arabica",1026.707,18.62480614,"3"
"630",1030,"Arabica",1030.567,19.18385063,"3"
"631",1034,"Arabica",1034.427,20.13941234,"3"
"632",1038,"Arabica",1038.287,20.65397027,"3"
"633",1042,"Arabica",1042.147,20.42703055,"3"
"634",1046,"Arabica",1046.007,20.79044783,"3"
"635",1049,"Arabica",1049.867,21.49122984,"3"
"636",1053,"Arabica",1053.727,22.29488933,"3"
"637",1057,"Arabica",1057.587,22.63137598,"3"
"638",1061,"Arabica",1061.447,22.86444806,"3"
"639",1065,"Arabica",1065.307,23.07099302,"3"
"640",1069,"Arabica",1069.167,23.75869191,"3"
"641",1073,"Arabica",1073.027,24.39968489,"3"
"642",1076,"Arabica",1076.887,24.69077279,"3"
"643",1080,"Arabica",1080.747,24.98896206,"3"
"644",1084,"Arabica",1084.607,24.7211646,"3"
"645",1088,"Arabica",1088.467,25.160111,"3"
"646",1092,"Arabica",1092.327,25.82305315,"3"
"647",1096,"Arabica",1096.187,25.96887132,"3"
"648",1100,"Arabica",1100.047,25.40247255,"3"
"649",1103,"Arabica",1103.907,24.55263,"3"
"650",1107,"Arabica",1107.767,24.16457532,"3"
"651",1111,"Arabica",1111.627,23.6945892,"3"
"652",1115,"Arabica",1115.487,23.35384572,"3"
"653",1119,"Arabica",1119.347,23.40872148,"3"
"654",1123,"Arabica",1123.207,23.73698713,"3"
"655",1127,"Arabica",1127.067,24.34391968,"3"
"656",1130,"Arabica",1130.927,23.83960034,"3"
"657",1134,"Arabica",1134.786,22.96277601,"3"
"658",1138,"Arabica",1138.646,23.13912239,"3"
"659",1142,"Arabica",1142.506,22.82808303,"3"
"660",1146,"Arabica",1146.366,22.57007801,"3"
"661",1150,"Arabica",1150.226,23.01342334,"3"
"662",1154,"Arabica",1154.086,23.27182619,"3"
"663",1157,"Arabica",1157.946,23.08001252,"3"
"664",1161,"Arabica",1161.806,22.64510984,"3"
"665",1165,"Arabica",1165.666,22.57803757,"3"
"666",1169,"Arabica",1169.526,22.25880847,"3"
"667",1173,"Arabica",1173.386,21.79516499,"3"
"668",1177,"Arabica",1177.246,21.63247006,"3"
"669",1181,"Arabica",1181.106,21.36888113,"3"
"670",1184,"Arabica",1184.966,21.37228547,"3"
"671",1188,"Arabica",1188.826,21.09232276,"3"
"672",1192,"Arabica",1192.686,20.72764662,"3"
"673",1196,"Arabica",1196.546,20.28427571,"3"
"674",1200,"Arabica",1200.406,19.82259299,"3"
"675",1204,"Arabica",1204.266,19.75784238,"3"
"676",1208,"Arabica",1208.126,19.79260186,"3"
"677",1211,"Arabica",1211.986,19.95876933,"3"
"678",1215,"Arabica",1215.846,19.81655157,"3"
"679",1219,"Arabica",1219.706,19.51947909,"3"
"680",1223,"Arabica",1223.566,19.56109271,"3"
"681",1227,"Arabica",1227.426,19.57752617,"3"
"682",1231,"Arabica",1231.286,19.86501365,"3"
"683",1235,"Arabica",1235.146,20.38895767,"3"
"684",1239,"Arabica",1239.006,20.73351469,"3"
"685",1242,"Arabica",1242.866,20.96170192,"3"
"686",1246,"Arabica",1246.726,21.13861096,"3"
"687",1250,"Arabica",1250.586,21.54894728,"3"
"688",1254,"Arabica",1254.446,21.98856716,"3"
"689",1258,"Arabica",1258.306,22.57789548,"3"
"690",1262,"Arabica",1262.166,23.03687008,"3"
"691",1266,"Arabica",1266.026,23.49450908,"3"
"692",1269,"Arabica",1269.886,23.52529588,"3"
"693",1273,"Arabica",1273.746,22.9421738,"3"
"694",1277,"Arabica",1277.606,22.95537626,"3"
"695",1281,"Arabica",1281.466,23.08609373,"3"
"696",1285,"Arabica",1285.326,23.17697931,"3"
"697",1289,"Arabica",1289.186,23.10537739,"3"
"698",1293,"Arabica",1293.046,22.71147737,"3"
"699",1296,"Arabica",1296.906,22.34451082,"3"
"700",1300,"Arabica",1300.766,22.15655047,"3"
"701",1304,"Arabica",1304.626,21.8208254,"3"
"702",1308,"Arabica",1308.486,21.32638943,"3"
"703",1312,"Arabica",1312.346,20.89865916,"3"
"704",1316,"Arabica",1316.206,20.55719957,"3"
"705",1320,"Arabica",1320.066,20.30517345,"3"
"706",1323,"Arabica",1323.926,19.97579386,"3"
"707",1327,"Arabica",1327.786,20.08892699,"3"
"708",1331,"Arabica",1331.646,20.14226539,"3"
"709",1335,"Arabica",1335.506,20.08148462,"3"
"710",1339,"Arabica",1339.366,20.10495124,"3"
"711",1343,"Arabica",1343.226,19.89596243,"3"
"712",1347,"Arabica",1347.086,20.01051072,"3"
"713",1350,"Arabica",1350.946,20.42182174,"3"
"714",1354,"Arabica",1354.806,20.77254238,"3"
"715",1358,"Arabica",1358.666,21.47009339,"3"
"716",1362,"Arabica",1362.526,22.28573059,"3"
"717",1366,"Arabica",1366.386,22.73698432,"3"
"718",1370,"Arabica",1370.246,23.43144358,"3"
"719",1374,"Arabica",1374.106,23.91862473,"3"
"720",1377,"Arabica",1377.966,23.91940335,"3"
"721",1381,"Arabica",1381.826,23.94473412,"3"
"722",1385,"Arabica",1385.686,24.27791589,"3"
"723",1389,"Arabica",1389.545,25.04176339,"3"
"724",1393,"Arabica",1393.405,25.47124982,"3"
"725",1397,"Arabica",1397.265,26.24066703,"3"
"726",1401,"Arabica",1401.125,26.29686417,"3"
"727",1404,"Arabica",1404.985,26.14343312,"3"
"728",1408,"Arabica",1408.845,26.70733974,"3"
"729",1412,"Arabica",1412.705,26.5731469,"3"
"730",1416,"Arabica",1416.565,26.17277351,"3"
"731",1420,"Arabica",1420.425,25.3317544,"3"
"732",1424,"Arabica",1424.285,25.03259612,"3"
"733",1428,"Arabica",1428.145,24.95760692,"3"
"734",1432,"Arabica",1432.005,24.25400312,"3"
"735",1435,"Arabica",1435.865,23.88985552,"3"
"736",1439,"Arabica",1439.725,23.70104835,"3"
"737",1443,"Arabica",1443.585,23.45577124,"3"
"738",1447,"Arabica",1447.445,23.02895883,"3"
"739",1451,"Arabica",1451.305,22.52673096,"3"
"740",1455,"Arabica",1455.165,22.36345917,"3"
"741",1459,"Arabica",1459.025,22.01288914,"3"
"742",1462,"Arabica",1462.885,21.30871132,"3"
"743",1466,"Arabica",1466.745,20.25754399,"3"
"744",1470,"Arabica",1470.605,19.22400931,"3"
"745",1474,"Arabica",1474.465,18.14095545,"3"
"746",1478,"Arabica",1478.325,17.13987848,"3"
"747",1482,"Arabica",1482.185,16.32553994,"3"
"748",1486,"Arabica",1486.045,15.63002357,"3"
"749",1489,"Arabica",1489.905,15.61036196,"3"
"750",1493,"Arabica",1493.765,15.65665299,"3"
"751",1497,"Arabica",1497.625,15.42408957,"3"
"752",1501,"Arabica",1501.485,15.48708118,"3"
"753",1505,"Arabica",1505.345,15.63865945,"3"
"754",1509,"Arabica",1509.205,16.30776236,"3"
"755",1513,"Arabica",1513.065,16.64889232,"3"
"756",1516,"Arabica",1516.925,17.03938517,"3"
"757",1520,"Arabica",1520.785,17.44028995,"3"
"758",1524,"Arabica",1524.645,17.52485562,"3"
"759",1528,"Arabica",1528.505,17.31174353,"3"
"760",1532,"Arabica",1532.365,17.14825861,"3"
"761",1536,"Arabica",1536.225,17.19731176,"3"
"762",1540,"Arabica",1540.085,17.3364406,"3"
"763",1543,"Arabica",1543.945,18.12227706,"3"
"764",1547,"Arabica",1547.805,18.45707006,"3"
"765",1551,"Arabica",1551.665,19.20125026,"3"
"766",1555,"Arabica",1555.525,20.00919217,"3"
"767",1559,"Arabica",1559.385,20.41135014,"3"
"768",1563,"Arabica",1563.245,21.26125804,"3"
"769",1567,"Arabica",1567.105,21.78045928,"3"
"770",1570,"Arabica",1570.965,22.60204127,"3"
"771",1574,"Arabica",1574.825,23.30996159,"3"
"772",1578,"Arabica",1578.685,24.60453336,"3"
"773",1582,"Arabica",1582.545,25.48746732,"3"
"774",1586,"Arabica",1586.405,26.40285614,"3"
"775",1590,"Arabica",1590.265,26.94902212,"3"
"776",1594,"Arabica",1594.125,27.47434151,"3"
"777",1597,"Arabica",1597.985,29.22520532,"3"
"778",1601,"Arabica",1601.845,30.34475209,"3"
"779",1605,"Arabica",1605.705,31.28307331,"3"
"780",1609,"Arabica",1609.565,31.87428566,"3"
"781",1613,"Arabica",1613.425,31.68286983,"3"
"782",1617,"Arabica",1617.285,31.30759136,"3"
"783",1621,"Arabica",1621.145,31.24591261,"3"
"784",1625,"Arabica",1625.005,30.88186447,"3"
"785",1628,"Arabica",1628.865,29.97051368,"3"
"786",1632,"Arabica",1632.725,29.15969882,"3"
"787",1636,"Arabica",1636.585,28.36854842,"3"
"788",1640,"Arabica",1640.445,29.01981977,"3"
"789",1644,"Arabica",1644.304,29.23685339,"3"
"790",1648,"Arabica",1648.164,29.61370331,"3"
"791",1652,"Arabica",1652.024,30.66448985,"3"
"792",1655,"Arabica",1655.884,31.90334188,"3"
"793",1659,"Arabica",1659.744,31.8241271,"3"
"794",1663,"Arabica",1663.604,30.68362291,"3"
"795",1667,"Arabica",1667.464,29.18780592,"3"
"796",1671,"Arabica",1671.324,27.89583429,"3"
"797",1675,"Arabica",1675.184,26.64544218,"3"
"798",1679,"Arabica",1679.044,25.75782513,"3"
"799",1682,"Arabica",1682.904,25.06239117,"3"
"800",1686,"Arabica",1686.764,25.149503,"3"
"801",1690,"Arabica",1690.624,25.79360477,"3"
"802",1694,"Arabica",1694.484,26.16579149,"3"
"803",1698,"Arabica",1698.344,27.16831203,"3"
"804",1702,"Arabica",1702.204,28.22258248,"3"
"805",1706,"Arabica",1706.064,29.10165743,"3"
"806",1709,"Arabica",1709.924,28.62756508,"3"
"807",1713,"Arabica",1713.784,26.63235054,"3"
"808",1717,"Arabica",1717.644,24.17990621,"3"
"809",1721,"Arabica",1721.504,21.97918392,"3"
"810",1725,"Arabica",1725.364,20.35453635,"3"
"811",1729,"Arabica",1729.224,18.36746039,"3"
"812",1733,"Arabica",1733.084,16.43996319,"3"
"813",1736,"Arabica",1736.944,15.11401638,"3"
"814",1740,"Arabica",1740.804,13.89442244,"3"
"815",1744,"Arabica",1744.664,12.21597042,"3"
"816",1748,"Arabica",1748.524,11.05487255,"3"
"817",1752,"Arabica",1752.384,10.28832829,"3"
"818",1756,"Arabica",1756.244,9.926820617,"3"
"819",1760,"Arabica",1760.104,9.844144663,"3"
"820",1763,"Arabica",1763.964,9.963753984,"3"
"821",1767,"Arabica",1767.824,10.09790136,"3"
"822",1771,"Arabica",1771.684,10.36619611,"3"
"823",1775,"Arabica",1775.544,10.66225412,"3"
"824",1779,"Arabica",1779.404,10.47011366,"3"
"825",1783,"Arabica",1783.264,9.98990316,"3"
"826",1787,"Arabica",1787.124,9.186513626,"3"
"827",1790,"Arabica",1790.984,8.090262981,"3"
"828",1794,"Arabica",1794.844,6.70230779,"3"
"829",1798,"Arabica",1798.704,5.573391988,"3"
"830",1802,"Arabica",1802.564,4.63651719,"3"
"831",1806,"Arabica",1806.424,3.975035671,"3"
"832",1810,"Arabica",1810.284,3.522383827,"3"
"833",1814,"Arabica",1814.144,3.211793449,"3"
"834",1818,"Arabica",1818.004,3.024478165,"3"
"835",1821,"Arabica",1821.864,2.885443092,"3"
"836",1825,"Arabica",1825.724,2.787100934,"3"
"837",1829,"Arabica",1829.584,2.703720242,"3"
"838",1833,"Arabica",1833.444,2.64031943,"3"
"839",1837,"Arabica",1837.304,2.579765986,"3"
"840",1841,"Arabica",1841.164,2.529721089,"3"
"841",1845,"Arabica",1845.024,2.496413711,"3"
"842",1848,"Arabica",1848.884,2.45830957,"3"
"843",1852,"Arabica",1852.744,2.427249964,"3"
"844",1856,"Arabica",1856.604,2.400120407,"3"
"845",1860,"Arabica",1860.464,2.37250208,"3"
"846",1864,"Arabica",1864.324,2.348228415,"3"
"847",1868,"Arabica",1868.184,2.315335923,"3"
"848",1872,"Arabica",1872.044,2.293793116,"3"
"849",1875,"Arabica",1875.904,2.273844495,"3"
"850",1879,"Arabica",1879.764,2.25448126,"3"
"851",1883,"Arabica",1883.624,2.236715052,"3"
"852",1887,"Arabica",1887.484,2.214228806,"3"
"853",1891,"Arabica",1891.344,2.196218213,"3"
"854",1895,"Arabica",1895.204,2.181646057,"3"
"855",1899,"Arabica",1899.064,2.164601637,"3"
"856",1902,"Arabica",1902.924,2.146423384,"3"
"857",1906,"Arabica",1906.784,2.13325502,"3"
"858",1910,"Arabica",1910.644,2.121558649,"3"
"859",810,"Arabica",810.548,15.66840884,"4"
"860",814,"Arabica",814.408,15.80386848,"4"
"861",818,"Arabica",818.268,15.97760653,"4"
"862",822,"Arabica",822.128,15.56948928,"4"
"863",825,"Arabica",825.988,14.95042289,"4"
"864",829,"Arabica",829.848,14.02959867,"4"
"865",833,"Arabica",833.708,13.39673949,"4"
"866",837,"Arabica",837.568,13.09236044,"4"
"867",841,"Arabica",841.428,12.78499132,"4"
"868",845,"Arabica",845.288,12.82998758,"4"
"869",849,"Arabica",849.148,12.86566831,"4"
"870",853,"Arabica",853.008,12.86602932,"4"
"871",856,"Arabica",856.867,12.88243939,"4"
"872",860,"Arabica",860.727,12.51347951,"4"
"873",864,"Arabica",864.587,12.17323923,"4"
"874",868,"Arabica",868.447,12.0552766,"4"
"875",872,"Arabica",872.307,11.86645478,"4"
"876",876,"Arabica",876.167,11.73482494,"4"
"877",880,"Arabica",880.027,11.79405346,"4"
"878",883,"Arabica",883.887,11.98699939,"4"
"879",887,"Arabica",887.747,11.95600388,"4"
"880",891,"Arabica",891.607,11.56258977,"4"
"881",895,"Arabica",895.467,11.4544214,"4"
"882",899,"Arabica",899.327,11.50842318,"4"
"883",903,"Arabica",903.187,11.30670717,"4"
"884",907,"Arabica",907.047,11.16053506,"4"
"885",910,"Arabica",910.907,11.26849939,"4"
"886",914,"Arabica",914.767,11.6084493,"4"
"887",918,"Arabica",918.627,11.55223832,"4"
"888",922,"Arabica",922.487,11.11115572,"4"
"889",926,"Arabica",926.347,10.9585326,"4"
"890",930,"Arabica",930.207,11.05653787,"4"
"891",934,"Arabica",934.067,11.21793109,"4"
"892",937,"Arabica",937.927,11.3352031,"4"
"893",941,"Arabica",941.787,11.40127504,"4"
"894",945,"Arabica",945.647,11.4932727,"4"
"895",949,"Arabica",949.507,11.69605604,"4"
"896",953,"Arabica",953.367,12.06307355,"4"
"897",957,"Arabica",957.227,12.6045315,"4"
"898",961,"Arabica",961.087,13.12908103,"4"
"899",964,"Arabica",964.947,13.51815522,"4"
"900",968,"Arabica",968.807,14.0559521,"4"
"901",972,"Arabica",972.667,14.52275637,"4"
"902",976,"Arabica",976.527,15.04393521,"4"
"903",980,"Arabica",980.387,15.70016952,"4"
"904",984,"Arabica",984.247,15.93986179,"4"
"905",988,"Arabica",988.107,16.16368549,"4"
"906",991,"Arabica",991.967,16.28895457,"4"
"907",995,"Arabica",995.827,16.58356291,"4"
"908",999,"Arabica",999.687,16.8833823,"4"
"909",1003,"Arabica",1003.547,16.71948951,"4"
"910",1007,"Arabica",1007.407,17.02096874,"4"
"911",1011,"Arabica",1011.267,17.62732536,"4"
"912",1015,"Arabica",1015.127,18.25210899,"4"
"913",1018,"Arabica",1018.987,19.22697816,"4"
"914",1022,"Arabica",1022.847,20.06395089,"4"
"915",1026,"Arabica",1026.707,20.97114714,"4"
"916",1030,"Arabica",1030.567,22.06467741,"4"
"917",1034,"Arabica",1034.427,22.6243897,"4"
"918",1038,"Arabica",1038.287,23.3961263,"4"
"919",1042,"Arabica",1042.147,24.164916,"4"
"920",1046,"Arabica",1046.007,24.82286901,"4"
"921",1049,"Arabica",1049.867,25.36886308,"4"
"922",1053,"Arabica",1053.727,25.42667897,"4"
"923",1057,"Arabica",1057.587,25.73956913,"4"
"924",1061,"Arabica",1061.447,26.41593345,"4"
"925",1065,"Arabica",1065.307,26.18459532,"4"
"926",1069,"Arabica",1069.167,26.41321413,"4"
"927",1073,"Arabica",1073.027,27.35776272,"4"
"928",1076,"Arabica",1076.887,27.78013971,"4"
"929",1080,"Arabica",1080.747,28.48864141,"4"
"930",1084,"Arabica",1084.607,28.95870651,"4"
"931",1088,"Arabica",1088.467,29.42525964,"4"
"932",1092,"Arabica",1092.327,29.23358509,"4"
"933",1096,"Arabica",1096.187,28.53677685,"4"
"934",1100,"Arabica",1100.047,28.52817549,"4"
"935",1103,"Arabica",1103.907,27.64847456,"4"
"936",1107,"Arabica",1107.767,26.71580777,"4"
"937",1111,"Arabica",1111.627,27.05064866,"4"
"938",1115,"Arabica",1115.487,26.94023577,"4"
"939",1119,"Arabica",1119.347,27.12490994,"4"
"940",1123,"Arabica",1123.207,27.87089348,"4"
"941",1127,"Arabica",1127.067,27.27558285,"4"
"942",1130,"Arabica",1130.927,26.65429549,"4"
"943",1134,"Arabica",1134.786,26.48411649,"4"
"944",1138,"Arabica",1138.646,25.98779998,"4"
"945",1142,"Arabica",1142.506,26.14790613,"4"
"946",1146,"Arabica",1146.366,26.42756804,"4"
"947",1150,"Arabica",1150.226,26.26464055,"4"
"948",1154,"Arabica",1154.086,26.15672723,"4"
"949",1157,"Arabica",1157.946,27.05208483,"4"
"950",1161,"Arabica",1161.806,28.05829089,"4"
"951",1165,"Arabica",1165.666,27.51172785,"4"
"952",1169,"Arabica",1169.526,26.81000678,"4"
"953",1173,"Arabica",1173.386,26.45729217,"4"
"954",1177,"Arabica",1177.246,26.74510811,"4"
"955",1181,"Arabica",1181.106,26.89934399,"4"
"956",1184,"Arabica",1184.966,25.43118762,"4"
"957",1188,"Arabica",1188.826,24.54508668,"4"
"958",1192,"Arabica",1192.686,24.72830506,"4"
"959",1196,"Arabica",1196.546,24.356877,"4"
"960",1200,"Arabica",1200.406,23.70156875,"4"
"961",1204,"Arabica",1204.266,23.79340161,"4"
"962",1208,"Arabica",1208.126,23.83613765,"4"
"963",1211,"Arabica",1211.986,23.51720065,"4"
"964",1215,"Arabica",1215.846,23.53789571,"4"
"965",1219,"Arabica",1219.706,23.34515775,"4"
"966",1223,"Arabica",1223.566,22.8921031,"4"
"967",1227,"Arabica",1227.426,22.95435701,"4"
"968",1231,"Arabica",1231.286,23.61457024,"4"
"969",1235,"Arabica",1235.146,24.00960102,"4"
"970",1239,"Arabica",1239.006,24.43881751,"4"
"971",1242,"Arabica",1242.866,24.92617165,"4"
"972",1246,"Arabica",1246.726,25.23379976,"4"
"973",1250,"Arabica",1250.586,25.56725548,"4"
"974",1254,"Arabica",1254.446,26.40345127,"4"
"975",1258,"Arabica",1258.306,27.19981868,"4"
"976",1262,"Arabica",1262.166,27.508365,"4"
"977",1266,"Arabica",1266.026,27.91046679,"4"
"978",1269,"Arabica",1269.886,28.08309043,"4"
"979",1273,"Arabica",1273.746,28.40072861,"4"
"980",1277,"Arabica",1277.606,28.16217429,"4"
"981",1281,"Arabica",1281.466,27.93552924,"4"
"982",1285,"Arabica",1285.326,28.61090079,"4"
"983",1289,"Arabica",1289.186,28.61280784,"4"
"984",1293,"Arabica",1293.046,28.2263274,"4"
"985",1296,"Arabica",1296.906,27.2973727,"4"
"986",1300,"Arabica",1300.766,26.35687365,"4"
"987",1304,"Arabica",1304.626,25.60018158,"4"
"988",1308,"Arabica",1308.486,24.75915145,"4"
"989",1312,"Arabica",1312.346,24.64518344,"4"
"990",1316,"Arabica",1316.206,24.53840022,"4"
"991",1320,"Arabica",1320.066,24.13012209,"4"
